run_key,rs_method,sell_confirm_bars,max_positions,st_period,st_multiplier,fee_rate,slippage_rate,kind,asset_filter,rs_period,hurdle,start,end,initial_equity,final_equity,total_return,cagr,qqq_return,alpha,mdd,sharpe,calmar,sortino,win_rate,payoff_ratio,trade_count,corporate_action_cash,data_quality,data_version,price_mode,worst_year_return,median_year_return,positive_year_ratio
filter-ichimoku_cloud_plus_ema_trend_rs-125_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,125,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,216464.12867663574,20.646412867663575,0.33156538588049367,6.145455415200001,14.500957452463574,-0.39073555891877787,1.012346408975198,0.8485672171685201,1.56792872274891,0.5413223140495868,1.7737348738870733,242,20954.702989999998,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15669607396574126,0.14841472424301771,0.75
filter-ichimoku_cloud_plus_ema_trend_rs-125_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,125,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,221809.88987721517,21.180988987721516,0.33459406968770566,6.145455415200001,15.035533572521516,-0.38264997688398217,1.0200308456875813,0.8744128835767659,1.5782406691537874,0.5252100840336135,1.9392111114760433,238,19987.22396,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.13710567151107766,0.18322218495674614,0.75
filter-ichimoku_cloud_plus_ema_trend_rs-125_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,125,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,201178.88981066947,19.117888981066947,0.3225152294226019,6.145455415200001,12.972433565866947,-0.3957365942475385,0.9920125363837057,0.814974490887907,1.5338569457810771,0.5189873417721519,2.0108304239949453,237,12815.324999999997,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15514424147236783,0.17223884561010672,0.6666666666666666
filter-ichimoku_cloud_plus_ema_trend_rs-150_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,150,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,140065.51289789396,13.006551289789396,0.27866304403965847,6.145455415200001,6.861095874589395,-0.39355912152776484,0.8948886860822799,0.7080589136338931,1.3810074025527372,0.5431034482758621,1.8931287530544068,232,1052.2089799999999,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.16739928081452915,0.18651735409381354,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-150_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,150,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,153496.94038993338,14.349694038993338,0.2896138689287806,6.145455415200001,8.204238623793337,-0.39411082200490766,0.9153717637430028,0.7348538856544624,1.4300330997090744,0.5434782608695652,1.8790373784144647,230,1038.022,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1686170361034781,0.1630983850538339,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-150_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,150,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,188779.13620204525,17.877913620204524,0.3147031063168588,6.145455415200001,11.732458205004523,-0.3875660730039343,0.9708985715331889,0.8119985938853429,1.5202550364190586,0.5502183406113537,1.931830439252176,229,2355.2210000000005,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.20115278277251936,0.18641427483741402,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-175_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,175,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,228057.05217018593,21.80570521701859,0.33805067867883953,6.145455415200001,15.66024980181859,-0.4497731384950511,1.0226266612015462,0.7516026408557058,1.5688119140217018,0.5,2.0765641374075274,242,1802.5035999999993,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.21184084113420654,0.2354653916177537,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-175_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,175,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,188753.89628305487,17.875389628305488,0.3146867354899423,6.145455415200001,11.729934213105487,-0.4508446809887223,0.977137438367964,0.697993674450856,1.4995363600373253,0.49583333333333335,2.073825436460447,240,1808.0565999999997,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1463833649774593,0.21457921062634144,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-175_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,175,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,190870.34640453174,18.087034640453172,0.3160526358504683,6.145455415200001,11.941579225253172,-0.4483913603826246,0.9777522984540382,0.7048588884067077,1.5000786477548755,0.4978540772532189,2.2185716638373982,233,1702.1904759999995,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1463833649774593,0.2420802404858391,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-200_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,200,1.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,95609.6582147099,8.56096582147099,0.23405908199400272,6.182444276657866,2.3785215448131245,-0.4363158703226142,0.7959423804351115,0.5364441174714507,1.1951046599209791,0.4930875576036866,2.2795869992581173,217,1564.9846,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.20518708812636843,0.09242942793448905,0.5833333333333334
filter-ichimoku_cloud_plus_ema_trend_rs-200_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,200,1.5,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,97551.84045594998,8.755184045594998,0.23637301203509842,6.182444276657866,2.572739768937132,-0.44220924355358504,0.8014327929192699,0.5345275239739663,1.2049153753031703,0.48148148148148145,2.2943678167772648,216,1555.5295999999998,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.2057503442180344,0.09603048756368848,0.6666666666666666
filter-ichimoku_cloud_plus_ema_trend_rs-200_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud+ema_trend,200,2.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,153766.45110603722,14.376645110603722,0.28990829639169724,6.182444276657866,8.194200833945857,-0.42871840164199704,0.9230270955590401,0.6762207903401036,1.3958709938977014,0.49047619047619045,2.304523248787669,210,1573.5306,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.2057515696361275,0.24683039211313373,0.75
filter-ichimoku_cloud_rs-100_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,100,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,110913.33396934459,10.09133339693446,0.2511741880247351,6.145455415200001,3.9458779817344585,-0.4605297735399678,0.8765245691195314,0.5454027132578793,1.2755512751412448,0.5296442687747036,1.8405512984060783,253,634.7472000000001,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15661794800456674,0.16057309332639969,0.6666666666666666
filter-ichimoku_cloud_rs-100_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,100,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,83417.35179184677,7.341735179184678,0.21841498571399476,6.145455415200001,1.196279763984677,-0.47746468820991395,0.7825945081400237,0.4574474115203472,1.1369545685902103,0.5177865612648221,1.7815852937714307,253,591.4482,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1548359510453159,0.15744085069581126,0.5833333333333334
filter-ichimoku_cloud_rs-100_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,100,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,69345.0574756062,5.93450574756062,0.1976295912189312,6.145455415200001,-0.2109496676393805,-0.49737945635870695,0.7281114111246305,0.39734168488937743,1.052047214768328,0.5217391304347826,1.745091177923272,253,573.4712000000001,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.22049993437658943,0.13410892527010032,0.5833333333333334
filter-ichimoku_cloud_rs-125_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,125,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,216464.12867663574,20.646412867663575,0.33156538588049367,6.145455415200001,14.500957452463574,-0.39073555891877787,1.012346408975198,0.8485672171685201,1.56792872274891,0.5413223140495868,1.7737348738870733,242,20954.702989999998,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15669607396574126,0.14841472424301771,0.75
filter-ichimoku_cloud_rs-125_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,125,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,221809.88987721517,21.180988987721516,0.33459406968770566,6.145455415200001,15.035533572521516,-0.38264997688398217,1.0200308456875813,0.8744128835767659,1.5782406691537874,0.5252100840336135,1.9392111114760433,238,19987.22396,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.13710567151107766,0.18322218495674614,0.75
filter-ichimoku_cloud_rs-125_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,125,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,201178.88981066947,19.117888981066947,0.3225152294226019,6.145455415200001,12.972433565866947,-0.3957365942475385,0.9920125363837057,0.814974490887907,1.5338569457810771,0.5189873417721519,2.0108304239949453,237,12815.324999999997,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15514424147236783,0.17223884561010672,0.6666666666666666
filter-ichimoku_cloud_rs-150_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,150,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,140065.51289789396,13.006551289789396,0.27866304403965847,6.145455415200001,6.861095874589395,-0.39355912152776484,0.8948886860822799,0.7080589136338931,1.3810074025527372,0.5431034482758621,1.8931287530544068,232,1052.2089799999999,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.16739928081452915,0.18651735409381354,0.5833333333333334
filter-ichimoku_cloud_rs-150_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,150,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,153496.94038993338,14.349694038993338,0.2896138689287806,6.145455415200001,8.204238623793337,-0.39411082200490766,0.9153717637430028,0.7348538856544624,1.4300330997090744,0.5434782608695652,1.8790373784144647,230,1038.022,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1686170361034781,0.1630983850538339,0.5833333333333334
filter-ichimoku_cloud_rs-150_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,150,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,188779.13620204525,17.877913620204524,0.3147031063168588,6.145455415200001,11.732458205004523,-0.3875660730039343,0.9708985715331889,0.8119985938853429,1.5202550364190586,0.5502183406113537,1.931830439252176,229,2355.2210000000005,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.20115278277251936,0.18641427483741402,0.5833333333333334
