run_key,rs_method,sell_confirm_bars,max_positions,st_period,st_multiplier,fee_rate,slippage_rate,kind,asset_filter,rs_period,hurdle,start,end,initial_equity,final_equity,total_return,cagr,qqq_return,alpha,mdd,sharpe,calmar,sortino,win_rate,payoff_ratio,trade_count,corporate_action_cash,data_quality,data_version,price_mode,worst_year_return,median_year_return,positive_year_ratio
filter-ichimoku_cloud_rs-175_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,175,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,228057.05217018593,21.80570521701859,0.33805067867883953,6.145455415200001,15.66024980181859,-0.4497731384950511,1.0226266612015462,0.7516026408557058,1.5688119140217018,0.5,2.0765641374075274,242,1802.5035999999993,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.21184084113420654,0.2354653916177537,0.5833333333333334
filter-ichimoku_cloud_rs-175_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,175,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,188753.89628305487,17.875389628305488,0.3146867354899423,6.145455415200001,11.729934213105487,-0.4508446809887223,0.977137438367964,0.697993674450856,1.4995363600373253,0.49583333333333335,2.073825436460447,240,1808.0565999999997,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1463833649774593,0.21457921062634144,0.5833333333333334
filter-ichimoku_cloud_rs-175_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,175,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,190870.34640453174,18.087034640453172,0.3160526358504683,6.145455415200001,11.941579225253172,-0.4483913603826246,0.9777522984540382,0.7048588884067077,1.5000786477548755,0.4978540772532189,2.2185716638373982,233,1702.1904759999995,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1463833649774593,0.2420802404858391,0.5833333333333334
filter-ichimoku_cloud_rs-200_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,200,1.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,95609.6582147099,8.56096582147099,0.23405908199400272,6.182444276657866,2.3785215448131245,-0.4363158703226142,0.7959423804351115,0.5364441174714507,1.1951046599209791,0.4930875576036866,2.2795869992581173,217,1564.9846,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.20518708812636843,0.09242942793448905,0.5833333333333334
filter-ichimoku_cloud_rs-200_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,200,1.5,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,97551.84045594998,8.755184045594998,0.23637301203509842,6.182444276657866,2.572739768937132,-0.44220924355358504,0.8014327929192699,0.5345275239739663,1.2049153753031703,0.48148148148148145,2.2943678167772648,216,1555.5295999999998,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.2057503442180344,0.09603048756368848,0.6666666666666666
filter-ichimoku_cloud_rs-200_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,ichimoku_cloud,200,2.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,153766.45110603722,14.376645110603722,0.28990829639169724,6.182444276657866,8.194200833945857,-0.42871840164199704,0.9230270955590401,0.6762207903401036,1.3958709938977014,0.49047619047619045,2.304523248787669,210,1573.5306,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.2057515696361275,0.24683039211313373,0.75
filter-none_rs-100_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,100,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,157449.63831215087,14.744963831215086,0.29267102650490284,6.145455415200001,8.599508416015086,-0.4557755256936289,0.9250141384794782,0.6421385309347117,1.3761104681917042,0.5,1.9339698709460902,254,730.6892000000001,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.15147062743775996,0.2775808824861794,0.5833333333333334
filter-none_rs-100_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,100,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,137172.106808222,12.717210680822198,0.27617979836726514,6.145455415200001,6.571755265622198,-0.46789747394275494,0.8788090030556024,0.5902570835444485,1.308017163505007,0.4959677419354839,2.0555169332234997,248,667.8852000000002,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.17172611825282436,0.2574081040366234,0.5833333333333334
filter-none_rs-100_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,100,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,105685.51980010662,9.568551980010662,0.24556108851409508,6.145455415200001,3.4230965648106615,-0.5814148316535825,0.8128979439217799,0.42235091907735306,1.2022325549999935,0.5101214574898786,1.9129996697998097,247,543.3202,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1750417649887276,0.09512244773198952,0.5833333333333334
filter-none_rs-125_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,125,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,226777.82842172158,21.67778284217216,0.3373499250718106,6.145455415200001,15.53232742697216,-0.4475158500643659,0.9772557137456287,0.7538278812321169,1.520817343165489,0.5371900826446281,1.6143009800653978,242,23366.498,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.17502965471212562,0.09041967876006107,0.5833333333333334
filter-none_rs-125_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,125,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,262974.91703863506,25.297491703863507,0.3559213519602995,6.145455415200001,19.152036288663506,-0.3943982256891395,1.0156782420725619,0.9024415648381565,1.5833920541247617,0.5327868852459017,1.73827860807046,244,23612.422969999996,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.13706259086374373,0.16052610492872366,0.6666666666666666
filter-none_rs-125_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,125,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,254275.09839397782,24.427509839397782,0.3516798699793702,6.145455415200001,18.28205442419778,-0.43155889286045346,1.0010333106002356,0.8149058582673848,1.554598834431629,0.5122950819672131,1.8371997374479145,244,15716.190999999999,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.13999442319378408,0.20460652955918257,0.6666666666666666
filter-none_rs-150_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,150,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,138043.32133727527,12.804332133727527,0.27693247133642007,6.145455415200001,6.658876718527527,-0.42250211131355364,0.8541329898406939,0.6554581951683994,1.357264461685277,0.5258620689655172,1.7726046647562168,232,966.5507999999996,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.19006945659697028,0.023696958559826564,0.5
filter-none_rs-150_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,150,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,179515.1212073892,16.95151212073892,0.30855673104504455,6.145455415200001,10.806056705538918,-0.4226366006841191,0.9158178353874656,0.7300757448493239,1.4565686626582672,0.5169491525423728,1.8514341002572337,236,1015.3597999999998,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.19674449172992958,0.09987631135228692,0.5833333333333334
filter-none_rs-150_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,150,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,203360.3882450071,19.33603882450071,0.32384424434170533,6.145455415200001,13.19058340930071,-0.40602160178352587,0.9524378063755249,0.7976034844430909,1.5202458700270698,0.5173913043478261,1.953395365854439,230,1063.1748000000002,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.19988439451381834,0.12037775028789,0.6666666666666666
filter-none_rs-175_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,175,1.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,254287.03198719065,24.428703198719067,0.35168577762774644,6.145455415200001,18.283247783519066,-0.4851605513867816,1.0105500402533578,0.72488535315266,1.5633229971631504,0.4759825327510917,2.281702759187175,229,1947.269952,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1256969277414255,0.11634823451503051,0.5833333333333334
filter-none_rs-175_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,175,1.5,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,202667.72436865052,19.266772436865054,0.3234236655366505,6.145455415200001,13.121317021665053,-0.48560621675327775,0.952525229785316,0.6660204387395076,1.4655799814379886,0.46956521739130436,2.2454084034422386,230,1776.9242000000002,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1256969277414255,0.11406908949642414,0.5833333333333334
filter-none_rs-175_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,175,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,195872.81540815296,18.587281540815297,0.31922728081242924,6.145455415200001,12.441826125615297,-0.48378912112901185,0.943930116499147,0.6598479934138516,1.4507524669464367,0.47257383966244726,2.175761507152933,237,1774.7431999999997,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1256969277414255,0.09068651390922211,0.5833333333333334
filter-none_rs-200_h-1p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,200,1.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,214249.64483379433,20.424964483379433,0.33038767336230124,6.182444276657866,14.242520206721569,-0.4803165432828005,0.9532990871305254,0.6878540370569243,1.470104626103137,0.5129310344827587,1.9247118235614857,232,2409.608799999999,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.1694558764950983,0.1527920246442085,0.6666666666666666
filter-none_rs-200_h-1p5_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,200,1.5,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,216446.54694900772,20.644654694900773,0.33165255942234606,6.182444276657866,14.462210418242908,-0.4809840709178992,0.9583494511750431,0.6895291954043878,1.475313248050769,0.5064377682403434,1.8836589396202281,233,2458.0788,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.16925485692922293,0.14147441017429874,0.8333333333333334
filter-none_rs-200_h-2p0_pos-3_sell-1,dual_momentum,1,3,10,3.0,0.001,0.0005,simplified_grid,none,200,2.0,2015-10-20 00:00:00,2026-07-15 00:00:00,10000.0,213727.46847596625,20.372746847596623,0.3300852961168992,6.182444276657866,14.190302570938758,-0.4809840709178992,0.9558275728019732,0.6862707438251995,1.472558043326267,0.508695652173913,1.8885025345553925,230,2316.3757999999993,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.16925485692922293,0.14425415062594737,0.8333333333333334
legacy_base,dual_momentum,5,1,10,3.0,0.001,0.0005,legacy_base,ichimoku_cloud+ema_trend,150,2.0,2015-10-19 00:00:00,2026-07-15 00:00:00,10000.0,2783243.9772567544,277.32439772567545,0.6891079579163357,6.145455415200001,271.17894231047546,-0.42602895908641225,1.316653095533279,1.617514357226037,2.158451791512164,0.6710526315789473,2.405034161303252,76,4355.9754,degraded,adjustment_factors=release-exact-factors-20260715-da009d5f18a94da6b137a488279a51be-adjustment_factors;corporate_actions=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-corporate_actions;daily_price_raw=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-daily_price_raw;release=20260715-20260719T130946573430Z;symbol_history=terminal-tail-snapshot-metadata-20260715-526c52cc923747138fe232538cf58f1b-symbol_history,total_return_adjusted,-0.2632653158453774,0.3798409182655895,0.75
