symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,pnl_pct,exit_reason,corporate_action_event_id
AMZN,2015-10-20,2016-01-05,572.286,646.5365700000001,17.0,0.0,0.12748658649933597,Supertrend down,
ATVI,2015-10-20,2016-01-08,33.77688,36.771605,7.0,0.0,0.08648682944488262,Supertrend down,
SYMC,2016-07-05,2016-10-14,20.400195,24.397795000000002,2.0,0.15,0.19724214556616926,Supertrend down,
NTAP,2016-10-14,2016-11-02,34.067024999999994,33.12343,1.0,0.0,-0.029640852975000853,Supertrend down,
MU,2016-09-28,2016-11-30,18.169079999999997,19.57021,2.0,0.0,0.07496409731910947,Leader rotation,
NVDA,2016-03-02,2017-01-04,32.586285,103.34830000000001,345.0,127.78800000000001,2.1765462021872053,Supertrend down,
MU,2017-01-04,2017-02-08,22.681335,24.237875000000003,41.0,0.0,0.06649135411661988,Leader rotation,
NVDA,2017-02-08,2017-02-14,118.4592,107.936005,301.0,0.0,-0.09065443083902602,Supertrend down,
WDC,2016-11-10,2017-03-22,58.00888995,72.94351,1.0,0.5,0.26355235006146205,Supertrend down,
STX,2016-11-30,2017-03-22,39.649815000000004,44.39779000000001,1.0,1.26,0.1492569230301426,Supertrend down,
CSX,2017-02-14,2017-03-22,47.653915049999995,45.61708005,59.0,10.62,-0.04088138057951085,Supertrend down,
INCY,2017-03-22,2017-04-03,141.820875,134.9325,72.0,0.0,-0.050471909756553135,Supertrend down,
NFLX,2017-03-22,2017-04-20,142.61627249999998,140.22985000000003,82.0,0.0,-0.018697740262980656,Supertrend down,
MU,2017-03-22,2017-04-25,25.742865,26.696645000000004,409.0,0.0,0.03497823765731045,Supertrend down,
TSLA,2017-04-20,2017-05-05,306.663255,297.85149975,37.0,0.0,-0.030674894980842526,Supertrend down,
CSX,2017-04-25,2017-05-18,50.21519505,48.975500000000004,220.0,0.0,-0.026636323836267572,Supertrend down,
LRCX,2017-05-05,2017-06-13,151.03548,156.58167,57.0,25.650000000000002,0.037626191938741504,Supertrend down,
TSLA,2017-05-26,2017-07-06,317.43863999999996,317.10186975,41.0,0.0,-0.003056781050128743,Supertrend down,
WDC,2017-04-03,2017-07-31,82.64129999999999,86.07694000000001,117.0,58.5,0.04553605281377027,Supertrend down,
NVDA,2017-07-18,2017-08-14,161.86088999999998,159.59016499999998,136.0,0.0,-0.015998839920696284,Supertrend down,
JD,2017-07-19,2017-08-16,43.421699999999994,44.447765000000004,2.0,0.0,0.021585020317566705,Supertrend down,
TSLA,2017-09-01,2017-09-25,356.29755975,352.97292525,34.0,0.0,-0.011310420180024927,Supertrend down,
NVDA,2017-09-25,2017-09-26,177.838875,176.361775,68.0,0.0,-0.010287239945828364,Supertrend down,
VRTX,2017-07-31,2017-10-09,153.066495,155.772075,44.0,0.0,0.015642528973548897,Leader rotation,
BIDU,2017-09-26,2017-10-10,236.408145,254.23282000000003,1.0,0.0,0.07324924155080348,Leader rotation,
PYPL,2017-09-01,2017-10-25,62.01098999999999,69.90503,205.0,0.0,0.1250483117652148,Leader rotation,
MU,2017-10-10,2017-11-07,41.470725,43.55821,6.0,0.0,0.04823777759830872,Leader rotation,
LRCX,2017-10-09,2017-11-30,185.0925,197.311295,101.0,0.0,0.06388463410652312,Supertrend down,
NVDA,2017-10-25,2017-11-30,197.17854,199.1004,72.0,10.799999999999999,0.008489296821282855,Supertrend down,
ALGN,2017-11-07,2017-12-05,245.12249999999997,224.90749000000002,1.0,0.0,-0.08430223914322654,Supertrend down,
ISRG,2017-11-30,2017-12-05,398.1994002,369.5055548,9.0,0.0,-0.0739130149919377,Supertrend down,
INTC,2017-12-19,2018-01-10,46.32314999999999,43.308335,327.0,0.0,-0.06695022121466543,Supertrend down,
ROST,2017-12-19,2018-01-29,77.79888,84.99748000000001,233.0,0.0,0.09034545054035337,Leader rotation,
DLTR,2017-11-30,2018-02-05,104.202075,108.33580500000001,10.0,0.0,0.037593059880572044,Supertrend down,
ALGN,2018-01-10,2018-02-06,249.274575,232.593645,47.0,0.0,-0.0687821955666057,Supertrend down,
STX,2018-01-29,2018-02-06,54.026999999999994,48.05596,410.0,0.0,-0.1122967387435152,Supertrend down,
QRTEA,2018-02-26,2018-03-20,20.353871849999997,18.7464221,1.0,0.0,-0.08081534319040073,Supertrend down,
NVDA,2018-02-16,2018-03-28,245.5227,224.017935,129.0,19.349999999999998,-0.08880035586065216,Supertrend down,
CSCO,2018-05-14,2018-05-30,45.772875,43.058460000000004,2.0,0.0,-0.06118134133175768,Supertrend down,
NFLX,2018-05-11,2018-07-18,329.814825,381.04938000000004,87.0,0.0,0.15303501768734207,Supertrend down,
STX,2018-05-17,2018-07-31,59.139554999999994,54.332820000000005,1.0,0.63,-0.07247131726889788,Supertrend down,
AMZN,2018-07-18,2018-09-18,1848.924,1917.6906750000003,17.0,0.0,0.0351204945145398,Supertrend down,
ALGN,2018-07-18,2018-10-05,374.04693,356.0219,4.0,0.0,-0.05009094037353112,Supertrend down,
CSX,2018-08-28,2018-10-11,75.96806504999999,69.4054799,4.0,0.87996,-0.08531857700306456,Supertrend down,
WBA,2018-12-04,2018-12-17,85.972965,77.88104000000001,180.0,0.0,-0.09593168589133172,Supertrend down,
ESRX,2018-12-04,2018-12-19,100.69032,94.93251000000001,70.0,0.0,-0.059067101431948266,Supertrend down,
XLNX,2018-12-04,2018-12-20,93.96696,84.70762500000001,124.0,0.0,-0.1003393214380458,Supertrend down,
WDAY,2018-12-17,2018-12-24,160.22006999999996,142.818555,64.0,0.0,-0.11039108120625396,Supertrend down,
MELI,2019-01-10,2019-01-14,336.258045,340.52965,29.0,0.0,0.010679970731766852,Leader rotation,
DLTR,2019-01-10,2019-01-16,94.057005,95.67214,103.0,0.0,0.015139562153046127,Leader rotation,
TMUS,2019-01-10,2019-02-19,67.47372,71.973995,154.0,0.0,0.06456544583855495,Leader rotation,
WDAY,2019-02-19,2019-02-25,190.28509499999998,196.04193,55.0,0.0,0.028195286825633215,Leader rotation,
AVGO,2019-01-14,2019-03-08,248.234055,261.42922000000004,40.0,0.0,0.05105193522340845,Supertrend down,
XLNX,2019-01-16,2019-04-26,91.54575,115.46224000000001,109.0,39.24,0.2626603263769929,Supertrend down,
MELI,2019-03-08,2019-05-03,436.66822499999995,541.5790750000001,2.0,0.0,0.2377749696032363,Leader rotation,
WDAY,2019-04-26,2019-05-06,200.049975,196.591655,109.0,0.0,-0.019250742318165592,Leader rotation,
AMD,2019-05-03,2019-06-18,28.314149999999998,29.745120000000004,46.0,0.0,0.0484400623295842,Supertrend down,
SBUX,2019-02-25,2019-07-03,71.93595,85.99698000000001,158.0,56.879999999999995,0.19807687563420284,Leader rotation,
LULU,2019-06-18,2019-07-15,185.66278499999999,189.62514000000002,7.0,0.0,0.019301033276047486,Leader rotation,
AMD,2019-07-15,2019-07-31,33.35667,32.06396,100.0,0.0,-0.040674739299332074,Leader rotation,
QCOM,2019-07-31,2019-08-02,74.867415,70.40478,43.0,0.0,-0.06148608030755265,Supertrend down,
CDNS,2019-07-03,2019-08-05,74.28712499999999,69.46525,157.0,0.0,-0.0667769375688142,Supertrend down,
MELI,2019-05-06,2019-08-06,565.86279,588.235735,38.0,0.0,0.037460757626727625,Supertrend down,
SBUX,2019-08-02,2019-09-11,95.0475,90.13491,31.0,11.16,-0.049796568774869154,Supertrend down,
TTWO,2019-09-06,2019-09-12,132.10601999999997,124.307815,126.0,0.0,-0.06090995900669205,Supertrend down,
WDC,2019-09-12,2019-10-02,64.55236004999999,57.78099505,243.0,0.0,-0.1066856663059591,Supertrend down,
QCOM,2019-09-06,2019-10-09,78.99947999999999,73.873045,210.0,130.2,-0.05892004443735388,Supertrend down,
HAS,2019-10-02,2019-10-23,116.568255,100.09992500000001,115.0,0.0,-0.14299201656703042,Supertrend down,
KLAC,2019-10-23,2019-11-22,161.22056999999998,160.389765,71.0,60.35,-0.0018739123784153877,Supertrend down,
LRCX,2019-09-11,2019-11-25,232.29609,263.937965,12.0,13.799999999999999,0.13888902549945037,Supertrend down,
ASML,2019-10-16,2019-12-12,260.39013,281.55915,62.0,72.53999999999999,0.08362565595161175,Leader rotation,
SWKS,2019-12-12,2020-01-28,108.05399999999999,118.05094500000001,162.0,0.0,0.09033519329246475,Supertrend down,
NVDA,2019-11-25,2020-02-03,216.14801999999997,235.58215,16.0,2.56,0.08847305912608694,Supertrend down,
TSLA,2019-11-22,2020-02-06,340.32957974999994,699.56954025,33.0,0.0,1.0514578821614737,Supertrend down,
LRCX,2020-02-05,2020-02-25,331.395615,305.66709000000003,69.0,0.0,-0.07947977361300762,Supertrend down,
AAPL,2020-02-06,2020-02-25,322.73128499999996,300.799525,10.0,7.7,-0.06743544333706974,Supertrend down,
SGEN,2020-02-06,2020-02-28,118.789365,104.46774,7.0,0.0,-0.1223203083310257,Supertrend down,
AMD,2020-04-15,2020-04-21,53.75686499999999,56.87155,265.0,0.0,0.055826461038428254,Leader rotation,
REGN,2020-04-15,2020-05-05,525.56265,562.77847,28.0,0.0,0.06867190332590689,Leader rotation,
DXCM,2020-05-05,2020-05-28,360.12997499999994,360.43969000000004,45.0,0.0,-0.0011397113522113589,Supertrend down,
ZM,2020-05-28,2020-08-12,159.329625,232.16386000000003,25.0,0.0,0.45421792176976616,Supertrend down,
MRNA,2020-08-12,2020-08-14,75.447705,68.02597,239.0,0.0,-0.10017072121645065,Supertrend down,
MELI,2020-08-14,2020-08-19,1172.235825,1213.17311,13.0,0.0,0.03285462010367901,Leader rotation,
NVDA,2020-04-15,2020-09-08,277.3386,469.14531,53.0,16.96,0.6893704556558196,Supertrend down,
TSLA,2020-04-21,2020-09-09,146.09711205,356.42179995000004,100.0,0.0,1.4347481171279495,Supertrend down,
ZM,2020-08-19,2020-09-09,274.81734,369.565125,60.0,0.0,0.3420795541571653,Supertrend down,
NVDA,2020-10-13,2020-10-29,572.14593,513.28323,49.0,0.0,-0.10467301745741842,Supertrend down,
ZM,2020-10-13,2020-10-30,494.24699999999996,481.25925,56.0,0.0,-0.02822335177159785,Supertrend down,
MELI,2020-10-13,2020-11-06,1228.45392,1433.2630100000001,22.0,0.0,0.16438990861159697,Leader rotation,
JD,2020-11-06,2020-11-11,92.04599999999999,79.4652475,303.0,0.0,-0.13840388743972254,Supertrend down,
EXPE,2020-11-11,2020-11-16,120.36014999999999,128.70561500000002,175.0,0.0,0.06720090431987624,Leader rotation,
ALGN,2020-11-06,2020-12-02,490.69522499999994,496.32171500000004,56.0,0.0,0.009445452055863113,Leader rotation,
PDD,2020-11-06,2020-12-10,113.8569,146.936495,247.0,0.0,0.28795809116013715,Leader rotation,
QCOM,2020-11-16,2020-12-14,145.27259999999998,144.82755,175.0,113.75,-0.0005855549147950612,Supertrend down,
ALGN,2020-12-14,2020-12-22,511.15545,531.724005,46.0,0.0,0.038160933969547894,Leader rotation,
MRNA,2020-12-10,2020-12-23,151.20556499999998,119.989975,235.0,0.0,-0.20803024154428562,Supertrend down,
ALGN,2020-12-23,2021-01-12,540.79026,552.06383,52.0,0.0,0.018806820530820056,Leader rotation,
PDD,2021-01-12,2021-02-02,169.54473,180.6646225,168.0,0.0,0.06345773309071179,Leader rotation,
PTON,2020-12-22,2021-02-18,159.2796,136.061935,172.0,0.0,-0.14747348070928112,Supertrend down,
TSLA,2020-12-02,2021-02-23,556.71822,661.798935,49.0,0.0,0.1863751457705023,Supertrend down,
MRNA,2021-02-02,2021-02-25,158.59926000000002,150.70461,186.0,0.0,-0.05167589124872396,Supertrend down,
BIDU,2021-02-18,2021-03-05,296.44815,266.116875,80.0,0.0,-0.10410919092580617,Supertrend down,
AMAT,2021-04-06,2021-05-11,143.95193999999998,119.94000000000001,200.0,0.0,-0.16846997935311137,Supertrend down,
LRCX,2021-04-06,2021-05-11,660.3299999999999,568.27572,81.0,0.0,-0.1411259461541592,Supertrend down,
BIIB,2021-06-11,2021-06-29,423.54166499999997,338.70056500000004,56.0,0.0,-0.20191124385742387,Supertrend down,
AMAT,2021-06-11,2021-07-19,136.998465,125.12740500000001,177.0,0.0,-0.0884759169031184,Supertrend down,
ASML,2021-06-11,2021-07-26,698.5491,757.8209,31.0,0.0,0.08268233732986352,Leader rotation,
IDXX,2021-07-26,2021-08-06,691.4855699999999,695.342155,33.0,0.0,0.0035681004666736627,Leader rotation,
MRNA,2021-06-29,2021-08-31,221.300595,375.72204500000004,86.0,0.0,0.6943982984022106,Supertrend down,
GOOG,2021-07-19,2021-09-21,2624.421555,2800.9388300000005,8.0,0.0,0.06512711088496581,Supertrend down,
NVDA,2021-08-06,2021-09-29,205.34262,209.29030250000002,120.0,4.8,0.01738304545545688,Supertrend down,
TEAM,2021-08-31,2021-11-23,364.512165,397.3562225,87.0,0.0,0.08792611619293034,Supertrend down,
AMD,2021-11-23,2021-12-10,150.48520499999998,141.219355,114.0,0.0,-0.06344814132024801,Supertrend down,
NVDA,2021-10-19,2021-12-14,222.87138,276.85150500000003,216.0,8.64,0.2399004088358958,Supertrend down,
XLNX,2021-11-23,2021-12-17,219.32960999999997,197.11139500000002,79.0,0.0,-0.10309617548236605,Supertrend down,
VRTX,2022-03-23,2022-04-27,251.41564499999998,267.196335,120.0,0.0,0.0606439236858598,Supertrend down,
DLTR,2022-03-23,2022-05-02,156.57825,162.91850000000002,194.0,0.0,0.03841362712566143,Supertrend down,
EXC,2022-03-23,2022-05-02,43.64180999999999,46.846565,705.0,0.0,0.07128841515809015,Supertrend down,
DLTR,2022-07-21,2022-07-27,172.8864,157.78107000000003,185.0,0.0,-0.08919485218679346,Supertrend down,
TMUS,2022-07-21,2022-08-05,134.52723,142.14889,244.0,0.0,0.05454394797072881,Leader rotation,
VRTX,2022-07-27,2022-08-09,286.41313499999995,294.13286,101.0,0.0,0.02490125656437514,Leader rotation,
CDNS,2022-08-05,2022-08-26,182.09099999999998,184.32779,181.0,0.0,0.010261367707864233,Leader rotation,
SGEN,2022-07-21,2022-08-29,172.075995,151.854035,184.0,0.0,-0.1192808134878699,Supertrend down,
ADP,2022-08-26,2022-08-31,258.62925,248.045915,128.0,0.0,-0.04283711619534991,Supertrend down,
CEG,2022-08-09,2022-10-17,75.787875,83.17839000000001,416.0,58.65599999999999,0.09718155511615234,Supertrend down,
CEG,2022-11-14,2022-11-25,92.04599999999999,96.5517,350.0,0.0,0.046854719493400365,Leader rotation,
PDD,2022-11-14,2022-11-29,67.623795,77.94101,482.0,0.0,0.15026498743960937,Leader rotation,
CEG,2022-11-29,2022-12-23,94.73734499999999,87.47624,398.0,0.0,-0.07848945632050064,Supertrend down,
NFLX,2022-11-14,2022-12-28,290.145,281.77904,101.0,0.0,-0.03077411323619239,Supertrend down,
ENPH,2022-11-25,2022-12-28,315.207525,272.02392000000003,104.0,0.0,-0.1387248268760849,Supertrend down,
PDD,2023-01-17,2023-02-22,94.5522525,85.207375,317.0,0.0,-0.10063347782745313,Supertrend down,
ROST,2023-01-18,2023-02-22,120.03999,112.92351000000001,1.0,0.0,-0.06116379548683215,Supertrend down,
NFLX,2023-01-17,2023-02-24,331.24553999999995,319.14035,188.0,0.0,-0.038469447941677726,Supertrend down,
IDXX,2023-02-22,2023-03-06,479.409585,487.93591000000004,28.0,0.0,0.015751516684680222,Leader rotation,
DXCM,2023-03-06,2023-03-13,114.15704999999998,106.216865,112.0,0.0,-0.0714139556732718,Supertrend down,
PCAR,2023-02-22,2023-03-14,74.267115,71.83406500000001,183.0,0.0,-0.03469334449567052,Supertrend down,
SGEN,2023-03-22,2023-03-31,200.79034499999997,202.90849500000002,66.0,0.0,0.008529983957039633,Leader rotation,
ALGN,2023-03-22,2023-04-11,327.1635,331.30426500000004,39.0,0.0,0.01063327179402207,Leader rotation,
ASML,2023-03-31,2023-04-26,675.427545,613.4131400000001,19.0,0.0,-0.09362959231892232,Supertrend down,
AMD,2023-04-11,2023-04-26,96.10803,86.466745,140.0,0.0,-0.10211473202885035,Supertrend down,
ALGN,2023-04-26,2023-04-28,352.00591499999996,316.86149,32.0,0.0,-0.10163895936268519,Supertrend down,
SGEN,2023-04-28,2023-05-04,200.930415,198.44073,53.0,0.0,-0.014364027342624763,Supertrend down,
BKNG,2023-05-04,2023-05-26,2612.22546,2613.6725100000003,4.0,0.0,-0.0014451558469621428,Supertrend down,
AMD,2023-05-26,2023-06-23,122.52122999999999,109.255345,4.0,0.0,-0.11005584417984027,Supertrend down,
TSLA,2023-06-23,2023-07-21,259.419645,267.86600000000004,39.0,0.0,0.030495601814593876,Supertrend down,
NVDA,2023-02-24,2023-08-10,232.36612499999998,421.3892000000001,257.0,20.56,0.8101914967871664,Supertrend down,
TTD,2023-07-21,2023-08-11,84.9274425,76.47174500000001,125.0,0.0,-0.10136285687986757,Supertrend down,
META,2023-04-26,2023-08-18,212.60625,278.890485,56.0,0.0,0.3091490078666377,Supertrend down,
AMZN,2023-09-05,2023-09-12,137.79886499999998,142.24884,2.0,0.0,0.03023073908095375,Leader rotation,
NVDA,2023-08-30,2023-09-21,490.68521999999996,415.622085,271.0,10.84,-0.15458706646245357,Supertrend down,
TTD,2023-09-12,2023-09-21,85.62279,77.211375,3.0,0.0,-0.100039761394349,Supertrend down,
ADBE,2023-09-21,2023-09-22,519.73974,512.8334550000001,11.0,0.0,-0.015259420547161007,Supertrend down,
GOOG,2023-08-31,2023-09-25,137.118525,130.70461500000002,1.0,0.0,-0.0486809355768526,Supertrend down,
CEG,2023-09-21,2023-10-03,109.68481499999999,103.158395,53.0,0.0,-0.0613806995920142,Supertrend down,
NVDA,2023-10-12,2023-10-19,468.00398505,427.89594500000004,240.0,0.0,-0.0875269833411153,Supertrend down,
ZS,2023-10-19,2023-10-30,175.09750499999998,155.98197000000002,19.0,0.0,-0.11095068023791799,Supertrend down,
CEG,2023-10-19,2023-11-08,116.05799999999999,120.35979,30.0,0.0,0.034993803952342084,Leader rotation,
ADBE,2023-11-06,2023-12-01,566.283,608.93538,168.0,0.0,0.07317141057405219,Leader rotation,
NVDA,2023-11-08,2023-12-05,461.23049999999995,454.43267000000003,8.0,0.32,-0.016620382525997734,Supertrend down,
INTC,2023-12-05,2023-12-07,41.930955,41.729125,11.0,0.0,-0.006801773895320662,Supertrend down,
ADBE,2023-12-07,2023-12-11,599.2194599999999,616.57156,6.0,0.0,0.02690197810199435,Leader rotation,
LULU,2023-12-11,2023-12-13,494.19697499999995,502.57858500000003,7.0,0.0,0.014928171065832885,Leader rotation,
SIRI,2023-12-13,2023-12-19,5.292644999999999,5.287355000000001,81.0,0.0,-0.0029955052443805252,Leader rotation,
ZS,2023-12-19,2024-01-08,221.600745,213.17336,17.0,0.0,-0.03995160665728259,Supertrend down,
ZS,2024-01-19,2024-01-25,229.1145,244.57765,16.0,0.0,0.06535807802052429,Leader rotation,
PDD,2023-10-19,2024-01-30,103.55175,124.987475,32.0,0.0,0.2045933533255091,Supertrend down,
CRWD,2023-12-01,2024-02-22,235.83785999999998,304.777535,433.0,0.0,0.2897360452478832,Supertrend down,
ZS,2024-01-30,2024-02-22,243.531705,224.39774500000001,16.0,0.0,-0.08040968276741256,Supertrend down,
META,2024-02-22,2024-03-06,480.48012,497.381185,37.0,0.0,0.03310708546818031,Leader rotation,
AMD,2024-01-25,2024-03-15,183.501705,184.73758500000002,21.0,0.0,0.004723519795437392,Supertrend down,
SPLK,2024-02-22,2024-03-18,155.71782,157.0,115.0,0.0,0.007226769827350932,CashMerger,ea35ba5251a6f6f51b809a04e791993601c2a690b2db433f7bfc8744b5eb9365
META,2024-03-19,2024-03-21,488.414085,514.4526450000001,36.0,0.0,0.051207947017770206,Leader rotation,
NVDA,2024-03-06,2024-04-22,880.66011,780.64948,134.0,0.0,-0.11533435892853039,Supertrend down,
CRWD,2024-03-15,2024-04-22,325.74278999999996,285.59713000000005,12.0,0.0,-0.12499519524703384,Supertrend down,
DASH,2024-03-21,2024-04-22,139.96995,128.39577000000003,134.0,0.0,-0.0845232494903011,Supertrend down,
CEG,2024-05-07,2024-06-05,198.79934999999998,204.38775500000003,2.0,0.706,0.027830499495045125,Supertrend down,
QCOM,2024-06-05,2024-06-18,207.033465,226.70659,1.0,0.0,0.09283602909423272,Leader rotation,
NVDA,2024-05-07,2024-06-25,91.143549,121.13940000000001,1370.0,13.700000000000001,0.32655963667547416,Supertrend down,
QCOM,2024-06-20,2024-06-25,224.3121,203.03843,1.0,0.0,-0.0966481130033161,Supertrend down,
MU,2024-06-05,2024-06-28,128.86440000000002,132.75359,1.0,0.0,0.028122181626097253,Supertrend down,
AMAT,2024-06-28,2024-07-18,235.46767499999999,222.038925,1.0,0.0,-0.05891417671569632,Supertrend down,
CRWD,2024-06-25,2024-07-19,379.939875,294.362745,223.0,0.0,-0.22678658656885464,Supertrend down,
ARM,2024-06-25,2024-07-26,151.645785,155.28232000000003,534.0,0.0,0.02193454051087307,Supertrend down,
TTD,2024-08-16,2024-08-19,99.0495,101.34930000000001,492.0,0.0,0.02117430068908921,Leader rotation,
ISRG,2024-08-19,2024-08-20,475.67771999999997,482.7585,154.0,0.0,0.012857923117457926,Leader rotation,
NVDA,2024-08-20,2024-09-04,128.4642,105.35729500000001,576.0,0.0,-0.1815090047337239,Supertrend down,
AZN,2024-08-16,2024-09-06,85.15255499999999,83.97799,301.0,0.0,-0.015764097645786235,Supertrend down,
AVGO,2024-08-16,2024-09-09,164.552235,139.04044500000003,304.0,0.0,-0.1567258754456481,Supertrend down,
MELI,2024-09-06,2024-10-03,2035.8674249999997,1955.6716750000003,12.0,0.0,-0.041310738057555585,Supertrend down,
XEL,2024-09-04,2024-10-10,62.881425,62.748610000000006,978.0,535.9440000000001,0.004600177227229052,Supertrend down,
TSLA,2024-09-20,2024-10-14,241.64076,220.019935,176.0,0.0,-0.09129430510701175,Supertrend down,
TTD,2024-10-14,2024-10-30,118.87941,121.55919000000002,356.0,0.0,0.020498961893439027,Leader rotation,
CEG,2024-10-03,2024-11-05,272.286075,230.234825,87.0,0.0,-0.1561271895390155,Supertrend down,
ARM,2024-10-30,2024-11-05,152.57625,138.9305,278.0,0.0,-0.09125491953422238,Supertrend down,
CHTR,2024-11-05,2024-11-08,377.62872,395.08236,78.0,0.0,0.04412870042126227,Leader rotation,
GILD,2024-11-05,2024-11-08,89.68482,96.001975,340.0,0.0,0.06829854664521662,Leader rotation,
TTD,2024-11-08,2024-11-11,116.168055,125.30731500000002,236.0,0.0,0.0765175566920333,Leader rotation,
NVDA,2024-10-10,2024-11-19,131.975955,141.24934,437.0,0.0,0.0681273231662809,Leader rotation,
FTNT,2024-11-11,2024-11-29,92.46620999999999,94.282835,371.0,0.0,0.017609110477143197,Leader rotation,
APP,2024-11-19,2024-12-11,295.42763999999994,327.43620000000004,204.0,0.0,0.10613205256685498,Supertrend down,
TEAM,2024-11-29,2024-12-19,262.541205,255.442215,137.0,0.0,-0.028983503964431057,Supertrend down,
TSLA,2024-11-08,2025-01-02,299.28956999999997,389.90495000000004,104.0,0.0,0.30016531859385975,Supertrend down,
MRVL,2025-01-23,2025-01-28,123.42168,103.24835,305.0,0.0,-0.16512188466070454,Supertrend down,
CEG,2025-01-23,2025-01-28,333.296565,281.40922500000005,115.0,0.0,-0.1573661468542471,Supertrend down,
DASH,2025-01-28,2025-01-31,182.57124,188.475715,169.0,0.0,0.03027804458607597,Leader rotation,
FTNT,2024-12-11,2025-02-04,98.04899999999999,100.94450250000001,675.0,0.0,0.027474172937181462,Leader rotation,
TEAM,2025-02-04,2025-02-05,310.965405,316.58163,219.0,0.0,0.01602652317780917,Leader rotation,
AXON,2025-01-31,2025-02-07,655.76772,679.6600000000001,51.0,0.0,0.03436326198251716,Leader rotation,
PLTR,2025-01-28,2025-02-24,75.57777,95.83206,409.0,0.0,0.26545923957067474,Supertrend down,
APP,2025-02-05,2025-02-26,377.55868499999997,328.30576500000006,182.0,0.0,-0.13218839231423185,Supertrend down,
DASH,2025-02-24,2025-02-26,200.84037,194.05292500000002,195.0,0.0,-0.03572570161998867,Supertrend down,
TEAM,2025-02-07,2025-02-28,320.61022499999996,277.16135,110.0,0.0,-0.13724653956706734,Supertrend down,
MSTR,2025-04-28,2025-05-16,373.476645,398.8005,115.0,0.0,0.06567224787026738,Leader rotation,
AVGO,2025-05-16,2025-06-18,232.43615999999997,250.764555,197.0,0.0,0.07669790672020205,Leader rotation,
NFLX,2025-04-28,2025-07-11,1100.55,1259.156107,38.0,0.0,0.14182936766382048,Supertrend down,
ZS,2025-06-18,2025-07-14,306.4781625,288.0559,158.0,0.0,-0.06198744670343759,Supertrend down,
DASH,2025-07-11,2025-07-29,238.40914499999997,247.77605000000003,24.0,0.0,0.03721269986116926,Leader rotation,
KLAC,2025-07-14,2025-08-18,917.17836,872.6035799500002,96.0,182.39999999999998,-0.048431301680625816,Supertrend down,
PLTR,2025-04-28,2025-08-20,113.83689,152.22385000000003,378.0,0.0,0.3345384474536899,Supertrend down,
AMD,2025-07-29,2025-09-08,175.297605,151.72410000000002,36.0,0.0,-0.13620636776495054,Supertrend down,
FAST,2025-08-20,2025-09-12,49.99498499999999,47.026475,2666.0,0.0,-0.06125552374921184,Supertrend down,
APP,2025-09-08,2025-10-07,537.3435375,594.9173925000001,10.0,0.0,0.10493325950000654,Supertrend down,
AVGO,2025-09-12,2025-10-29,363.091455,373.00340500000004,345.0,203.54999999999998,0.026869536329240162,Leader rotation,
IDXX,2025-08-18,2025-11-04,650.775225,717.0812800000001,12.0,0.0,0.09968622448684994,Leader rotation,
AMD,2025-10-29,2025-11-20,264.322095,232.58365,485.0,0.0,-0.12183297653343184,Supertrend down,
MU,2025-10-07,2025-11-21,194.94742499999998,204.427735,32.0,0.0,0.04653492077170562,Supertrend down,
WBD,2025-11-04,2026-01-28,22.15107,28.075955,399.0,0.0,0.2649438237436923,Leader rotation,
STX,2026-01-28,2026-03-04,395.387595,367.31625,102.0,0.0,-0.0728531799319565,Supertrend down,
MU,2026-01-28,2026-03-26,422.65121999999997,369.83499,105.0,0.0,-0.12671242507936187,Supertrend down,
AMAT,2026-04-09,2026-04-10,385.44262499999996,402.29875000000004,97.0,0.0,0.041646487058109916,Leader rotation,
MU,2026-04-10,2026-05-08,420.500145,676.1117750000001,91.0,0.0,0.604662710217799,Leader rotation,
STX,2026-04-09,2026-05-11,504.25199999999995,792.853375,77.0,0.0,0.5691940783033633,Leader rotation,
WDC,2026-01-28,2026-05-20,263.58172499999995,469.14531,172.0,21.5,0.7768031219089331,Leader rotation,
INTC,2026-05-08,2026-05-28,111.865905,121.38927500000001,543.0,0.0,0.08296391993623087,Leader rotation,
LITE,2026-05-20,2026-06-03,917.4685049999999,1028.5604625,88.0,0.0,0.11884537839351705,Leader rotation,
MU,2026-05-11,2026-06-08,793.37649,937.800865,78.0,0.0,0.17967591527447735,Supertrend down,
WDC,2026-05-28,2026-06-11,540.780255,497.521115,122.0,18.3,-0.08155500801701399,Supertrend down,
STX,2026-06-03,2026-06-29,940.79016,915.532005,96.0,71.03999999999999,-0.028006382460424528,Supertrend down,
