label,start,end,segments,total_return,total_return_display,qqq_return,qqq_return_display,alpha,alpha_display,cagr,cagr_display,mdd,mdd_display,sharpe,sharpe_display,calmar,calmar_display,win_rate,win_rate_display,payoff_ratio,payoff_display,trade_count,fold,validation_start,validation_end,purge_days,embargo_days,param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1688.8864344937062,+168888.64%,10.80739235885061,+1080.74%,1678.0790421348556,+167807.90%,0.6918067645994352,+69.18%,-0.4407099989000308,-44.07%,1.3312513012116867,1.33,1.5697550913891618,1.57,0.708029197080292,+70.80%,1.6565231032207854,1.66,137,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1955.3258586686504,+195532.59%,10.80739235885061,+1080.74%,1944.5184663097998,+194451.85%,0.7094204887853905,+70.94%,-0.4406630289806128,-44.07%,1.3615417179995282,1.36,1.6098933700576044,1.61,0.7131782945736435,+71.32%,1.70015421622525,1.70,129,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1789.7331126135946,+178973.31%,10.80739235885061,+1080.74%,1778.925720254744,+177892.57%,0.6987583873956866,+69.88%,-0.4406229966965026,-44.06%,1.368953964679755,1.37,1.585841848098059,1.59,0.7222222222222222,+72.22%,1.6873276790334857,1.69,126,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1833.0671714759408,+183306.72%,10.80739235885061,+1080.74%,1822.2597791170901,+182225.98%,0.701634348793142,+70.16%,-0.44068253754162845,-44.07%,1.380375346715626,1.38,1.592153736581548,1.59,0.7222222222222222,+72.22%,1.7267699599435546,1.73,126,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1355.4786773736578,+135547.87%,10.80739235885061,+1080.74%,1344.6712850148072,+134467.13%,0.6657071560700474,+66.57%,-0.5013723387120993,-50.14%,1.2877416589372928,1.29,1.3277700117642774,1.33,0.6940298507462687,+69.40%,1.748508545772896,1.75,134,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1283.8671280467383,+128386.71%,10.80739235885061,+1080.74%,1273.0597356878877,+127305.97%,0.6593282223842452,+65.93%,-0.5013573928332606,-50.14%,1.2783637121207105,1.28,1.315086267419461,1.32,0.6929133858267716,+69.29%,1.7596125065535113,1.76,127,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1289.8296173070978,+128982.96%,10.80739235885061,+1080.74%,1279.0222249482472,+127902.22%,0.6598717920037964,+65.99%,-0.5012930862158917,-50.13%,1.2903553707858628,1.29,1.316339303589776,1.32,0.7096774193548387,+70.97%,1.6908005786229579,1.69,124,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_09_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,1319.363829386073,+131936.38%,10.80739235885061,+1080.74%,1308.5564370272223,+130855.64%,0.6625303434381056,+66.25%,-0.5013332474952055,-50.13%,1.3010924174695964,1.30,1.3215368155778293,1.32,0.7096774193548387,+70.97%,1.7293760152193043,1.73,124,9,2018-01-01,2018-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,612.2205486123682,+61222.05%,9.88302120182603,+988.30%,602.3375274105422,+60233.75%,0.574592869041574,+57.46%,-0.4848059875969989,-48.48%,1.2034560604825821,1.20,1.185201676013976,1.19,0.6788321167883211,+67.88%,1.5432863349489967,1.54,137,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,640.013491063325,+64001.35%,9.88302120182603,+988.30%,630.1304698614989,+63013.05%,0.579537231301023,+57.95%,-0.48475813299296433,-48.48%,1.209885230797775,1.21,1.195518325237535,1.20,0.6717557251908397,+67.18%,1.6079556965789097,1.61,131,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,485.25976640387927,+48525.98%,9.88302120182603,+988.30%,475.37674520205326,+47537.67%,0.548967633962848,+54.90%,-0.48483275372804935,-48.48%,1.1881409120336235,1.19,1.132282482447077,1.13,0.6771653543307087,+67.72%,1.5885207696177566,1.59,127,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,530.2090906586847,+53020.91%,9.88302120182603,+988.30%,520.3260694568586,+52032.61%,0.5586843557290748,+55.87%,-0.4846510861152139,-48.47%,1.2053155630432308,1.21,1.1527558107984128,1.15,0.6850393700787402,+68.50%,1.5745367852873375,1.57,127,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,651.0645165929985,+65106.45%,9.88302120182603,+988.30%,641.1814953911725,+64118.15%,0.58144802957166,+58.14%,-0.4406821366856267,-44.07%,1.2029166153671296,1.20,1.3194272723299711,1.32,0.6985294117647058,+69.85%,1.4326887393319132,1.43,136,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,784.8961396283642,+78489.61%,9.88302120182603,+988.30%,775.0131184265381,+77501.31%,0.6024678844136786,+60.25%,-0.44060275450220376,-44.06%,1.2342711919472333,1.23,1.3673720335551494,1.37,0.6976744186046512,+69.77%,1.488839181339051,1.49,129,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,670.2984838242618,+67029.85%,9.88302120182603,+988.30%,660.4154626224357,+66041.55%,0.5847030666606208,+58.47%,-0.4405456959684252,-44.05%,1.2285975404565785,1.23,1.32722455811378,1.33,0.704,+70.40%,1.4739855354734543,1.47,125,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,731.677682437814,+73167.77%,9.88302120182603,+988.30%,721.794661235988,+72179.47%,0.5945401136662016,+59.45%,-0.4404679357999667,-44.05%,1.2456482638493558,1.25,1.3497920401093737,1.35,0.704,+70.40%,1.5022696606132921,1.50,125,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,514.942337007813,+51494.23%,9.88302120182603,+988.30%,505.05931580598696,+50505.93%,0.5554728230333925,+55.55%,-0.5011520731422283,-50.12%,1.1603576042583146,1.16,1.1083917493358304,1.11,0.6842105263157895,+68.42%,1.4818477525973934,1.48,133,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,504.0486668153166,+50404.87%,9.88302120182603,+988.30%,494.1656456134906,+49416.56%,0.5531267718478552,+55.31%,-0.5011714296098682,-50.12%,1.1545449645173242,1.15,1.1036678054022975,1.10,0.6771653543307087,+67.72%,1.5160034115385435,1.52,127,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,469.8429101151152,+46984.29%,9.88302120182603,+988.30%,459.9598889132892,+45995.99%,0.5454418439416064,+54.54%,-0.5012434349377295,-50.12%,1.1566385386347795,1.16,1.0881775319598306,1.09,0.6910569105691057,+69.11%,1.4519660611211846,1.45,123,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_10_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,513.3688700604062,+51336.89%,9.88302120182603,+988.30%,503.48584885858014,+50348.58%,0.5551368232154834,+55.51%,-0.5013302415226037,-50.13%,1.1732792062098631,1.17,1.1073276200722746,1.11,0.6910569105691057,+69.11%,1.4798981904429613,1.48,123,10,2019-01-01,2019-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,84.73928339045591,+8473.93%,6.656941200443814,+665.69%,78.0823421900121,+7808.23%,0.3701256569319482,+37.01%,-0.5250586359835019,-52.51%,0.9731486688876507,0.97,0.7049225202032066,0.70,0.6564885496183206,+65.65%,1.3719619002557195,1.37,131,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,87.48605182516096,+8748.61%,6.656941200443814,+665.69%,80.82911062471715,+8082.91%,0.3731855744921504,+37.32%,-0.5237434992081096,-52.37%,0.9784079894985903,0.98,0.7125350005420593,0.71,0.6532258064516129,+65.32%,1.400958329356682,1.40,124,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,73.36857544895088,+7336.86%,6.656941200443814,+665.69%,66.71163424850707,+6671.16%,0.35640416632870586,+35.64%,-0.4966644564039341,-49.67%,0.9593251019505289,0.96,0.717595474637397,0.72,0.6583333333333333,+65.83%,1.3893410304191967,1.39,120,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,71.9820892193982,+7198.21%,6.656941200443814,+665.69%,65.3251480189544,+6532.51%,0.35459951036535653,+35.46%,-0.52404735097034,-52.40%,0.9569262300390534,0.96,0.6766554772364952,0.68,0.6666666666666666,+66.67%,1.3299443878195363,1.33,120,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,73.66497340934995,+7366.50%,6.656941200443814,+665.69%,67.00803220890614,+6700.80%,0.35678589963614393,+35.68%,-0.5600318578131119,-56.00%,0.9431242849018828,0.94,0.6370814350265175,0.64,0.6742424242424242,+67.42%,1.240164995247568,1.24,132,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,86.13384149128792,+8613.38%,6.656941200443814,+665.69%,79.47690029084411,+7947.69%,0.3716904067878195,+37.17%,-0.5586962091162317,-55.87%,0.9676389146752904,0.97,0.6652817769710204,0.67,0.6774193548387096,+67.74%,1.2645852582919477,1.26,124,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,83.88102848024903,+8388.10%,6.656941200443814,+665.69%,77.22408727980522,+7722.41%,0.36915086217562476,+36.92%,-0.5202062357369605,-52.02%,0.9744398845260951,0.97,0.709624062181146,0.71,0.6833333333333333,+68.33%,1.2669121332850968,1.27,120,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,79.48793029307049,+7948.79%,6.656941200443814,+665.69%,72.83098909262668,+7283.10%,0.3640131190138316,+36.40%,-0.5590194350649826,-55.90%,0.9660324312055986,0.97,0.6511636200475164,0.65,0.6833333333333333,+68.33%,1.2547141385195473,1.25,120,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,69.32319327401905,+6932.32%,6.656941200443814,+665.69%,62.66625207357524,+6266.63%,0.3510477144286748,+35.10%,-0.5588701467345085,-55.89%,0.9285177820832204,0.93,0.6281382472831208,0.63,0.6615384615384615,+66.15%,1.3070481982180007,1.31,130,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,68.49370359517357,+6849.37%,6.656941200443814,+665.69%,61.83676239472976,+6183.68%,0.3499141063240818,+34.99%,-0.5575219025816154,-55.75%,0.9259109472911446,0.93,0.6276239636573884,0.63,0.6585365853658537,+65.85%,1.3204008507818643,1.32,123,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,71.59917295468779,+7159.92%,6.656941200443814,+665.69%,64.94223175424398,+6494.22%,0.354095490637234,+35.41%,-0.5270460221274755,-52.70%,0.945703553837215,0.95,0.6718492802732693,0.67,0.6722689075630253,+67.23%,1.2765277662535346,1.28,119,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_11_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,69.26039413725854,+6926.04%,6.656941200443814,+665.69%,62.60345293681473,+6260.35%,0.3509623269599156,+35.10%,-0.5575942938572984,-55.76%,0.9404416310142254,0.94,0.629422379006151,0.63,0.6722689075630253,+67.23%,1.2689865640266387,1.27,119,11,2020-01-01,2020-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,209.2157505322304,+20921.58%,8.1767188302996,+817.67%,201.0390317019308,+20103.90%,0.4599765823742301,+46.00%,-0.5250586359835019,-52.51%,1.1469175245472587,1.15,0.8760480274981769,0.88,0.6716417910447762,+67.16%,1.4302276157336462,1.43,134,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,216.7586658994149,+21675.87%,8.1767188302996,+817.67%,208.5819470691153,+20858.19%,0.4636229149595146,+46.36%,-0.5237434992081096,-52.37%,1.152832501113006,1.15,0.8852098702141483,0.89,0.6692913385826772,+66.93%,1.447056222750372,1.45,127,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,185.34645047826243,+18534.65%,8.1767188302996,+817.67%,177.16973164796283,+17716.97%,0.4475785941639927,+44.76%,-0.4966644564039341,-49.67%,1.128603786620362,1.13,0.9011689650688026,0.90,0.6747967479674797,+67.48%,1.4251614242596444,1.43,123,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,180.78147013943823,+18078.15%,8.1767188302996,+817.67%,172.60475130913863,+17260.48%,0.4450403946193544,+44.50%,-0.52404735097034,-52.40%,1.127651733658431,1.13,0.8492369893585107,0.85,0.6829268292682927,+68.29%,1.3453046905977226,1.35,123,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,211.43294576437808,+21143.29%,8.1767188302996,+817.67%,203.25622693407848,+20325.62%,0.46106085305302713,+46.11%,-0.5600318578131119,-56.00%,1.1401178274298513,1.14,0.8232761165649395,0.82,0.6865671641791045,+68.66%,1.3801801398832765,1.38,134,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,245.69631475984488,+24569.63%,8.1767188302996,+817.67%,237.5195959295453,+23751.96%,0.4766016518121814,+47.66%,-0.5586962091162317,-55.87%,1.1609588635569486,1.16,0.8530604719263966,0.85,0.6904761904761905,+69.05%,1.3954624250190082,1.40,126,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,245.55477894283663,+24555.48%,8.1767188302996,+817.67%,237.37806011253704,+23737.81%,0.47654169271795777,+47.65%,-0.5202062357369605,-52.02%,1.1684474727245981,1.17,0.9160630149749273,0.92,0.6967213114754098,+69.67%,1.394733754440765,1.39,122,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,230.4058129540033,+23040.58%,8.1767188302996,+817.67%,222.2290941237037,+22222.91%,0.4699315568094904,+46.99%,-0.5590194350649826,-55.90%,1.1612038866390637,1.16,0.8406354543914268,0.84,0.6967213114754098,+69.67%,1.3827447810867912,1.38,122,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,165.6688374834236,+16566.88%,8.1767188302996,+817.67%,157.492118653124,+15749.21%,0.43619288412567103,+43.62%,-0.5588701467345085,-55.89%,1.0899582955201124,1.09,0.7804905784901133,0.78,0.6717557251908397,+67.18%,1.3908914941834905,1.39,131,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,163.3594034662983,+16335.94%,8.1767188302996,+817.67%,155.1826846359987,+15518.27%,0.43477562854105667,+43.48%,-0.5575219025816154,-55.75%,1.0885899862476565,1.09,0.7798359607538649,0.78,0.6693548387096774,+66.94%,1.3928880766139522,1.39,124,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,174.721616216807,+17472.16%,8.1767188302996,+817.67%,166.54489738650742,+16654.49%,0.441577930041571,+44.16%,-0.5270460221274755,-52.70%,1.1149876694007004,1.11,0.8378356187171211,0.84,0.6833333333333333,+68.33%,1.3352045345412575,1.34,120,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_12_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,167.4712166693395,+16747.12%,8.1767188302996,+817.67%,159.2944978390399,+15929.45%,0.43728634760110907,+43.73%,-0.5575942938572984,-55.76%,1.1113261072157974,1.11,0.7842374866788379,0.78,0.6833333333333333,+68.33%,1.3264501951557797,1.33,120,12,2021-01-01,2021-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,385.74591856639216,+38574.59%,15.312497160371034,+1531.25%,370.4334214060211,+37043.34%,0.5243323586696558,+52.43%,-0.5250586359835019,-52.51%,1.1687149227469464,1.17,0.9986167691300121,1.00,0.6595744680851063,+65.96%,1.499308103607009,1.50,141,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,394.5443069231252,+39454.43%,15.312497160371034,+1531.25%,379.23180976275415,+37923.18%,0.5267605399151718,+52.68%,-0.5237434992081096,-52.37%,1.1776277945708986,1.18,1.0057605310836772,1.01,0.6567164179104478,+65.67%,1.5266946170505742,1.53,134,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,328.553461408261,+32855.35%,15.312497160371034,+1531.25%,313.24096424788996,+31324.10%,0.5071692866298538,+50.72%,-0.4966644564039341,-49.67%,1.1269318382174025,1.13,1.0211507590093707,1.02,0.6615384615384615,+66.15%,1.478887862715693,1.48,130,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,323.9728772148115,+32397.29%,15.312497160371034,+1531.25%,308.66038005444045,+30866.04%,0.5056773511327302,+50.57%,-0.52404735097034,-52.40%,1.1299456674406267,1.13,0.964945916044427,0.96,0.6692307692307692,+66.92%,1.4001462280704593,1.40,130,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,391.44766269400674,+39144.77%,15.312497160371034,+1531.25%,376.1351655336357,+37613.52%,0.5259117032166749,+52.59%,-0.5600318578131119,-56.00%,1.1710026955773842,1.17,0.939074618487466,0.94,0.6762589928057554,+67.63%,1.4352305021440945,1.44,139,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,464.9162732075565,+46491.63%,15.312497160371034,+1531.25%,449.6037760471855,+44960.38%,0.5445525316549538,+54.46%,-0.5586962091162317,-55.87%,1.1972345152060015,1.20,0.9746844935933053,0.97,0.6793893129770993,+67.94%,1.4626434331351668,1.46,131,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_13_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,450.6695419225196,+45066.95%,15.312497160371034,+1531.25%,435.3570447621486,+43535.70%,0.5411622851349844,+54.12%,-0.5202062357369605,-52.02%,1.1832706900566206,1.18,1.0402841180254907,1.04,0.6850393700787402,+68.50%,1.4386089104214472,1.44,127,13,2022-01-01,2022-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
